gene_id	gene_name	gene_name_2	gene_type
ENSG00000260761	ENSG00000260761	AC106754.1	AC106754.1:ENSG00000260761	lincRNA
ENSG00000260763	ENSG00000260763	AC106799.3	AC106799.3:ENSG00000260763	lincRNA
ENSG00000260771	ENSG00000260771	AL138918.1	AL138918.1:ENSG00000260771	lincRNA
ENSG00000260773	ENSG00000260773	AC055855.1	AC055855.1:ENSG00000260773	antisense
ENSG00000260777	ENSG00000260777	AC061975.1	AC061975.1:ENSG00000260777	lincRNA
ENSG00000260778	ENSG00000260778	AC009065.4	AC009065.4:ENSG00000260778	lincRNA
ENSG00000260779	ENSG00000260779	AP001180.1	AP001180.1:ENSG00000260779	antisense
ENSG00000260780	ENSG00000260780	AC087463.1	AC087463.1:ENSG00000260780	lincRNA
ENSG00000260785	ENSG00000260785	CASC17	CASC17:ENSG00000260785	lincRNA
ENSG00000260786	ENSG00000260786	AC108099.1	AC108099.1:ENSG00000260786	lincRNA
ENSG00000260788	ENSG00000260788	AC009063.2	AC009063.2:ENSG00000260788	antisense
ENSG00000260790	ENSG00000260790	AC092338.2	AC092338.2:ENSG00000260790	antisense
ENSG00000260792	ENSG00000260792	LINC02280	LINC02280:ENSG00000260792	lincRNA
ENSG00000260793	ENSG00000260793	AC003102.1	AC003102.1:ENSG00000260793	antisense
ENSG00000260796	ENSG00000260796	AC145285.3	AC145285.3:ENSG00000260796	antisense
ENSG00000260798	ENSG00000260798	AC099314.1	AC099314.1:ENSG00000260798	antisense
ENSG00000260802	ENSG00000260802	SERTM2	SERTM2:ENSG00000260802	protein_coding
ENSG00000260804	ENSG00000260804	LINC01963	LINC01963:ENSG00000260804	lincRNA
ENSG00000260805	ENSG00000260805	AC092803.2	AC092803.2:ENSG00000260805	lincRNA
ENSG00000260806	ENSG00000260806	AL163051.1	AL163051.1:ENSG00000260806	antisense
ENSG00000260807	ENSG00000260807	AC009041.2	AC009041.2:ENSG00000260807	lincRNA
ENSG00000260808	ENSG00000260808	AP003096.1	AP003096.1:ENSG00000260808	lincRNA
ENSG00000260810	ENSG00000260810	AL135818.2	AL135818.2:ENSG00000260810	lincRNA
ENSG00000260814	ENSG00000260814	AC073657.1	AC073657.1:ENSG00000260814	lincRNA
ENSG00000260823	ENSG00000260823	AC026461.3	AC026461.3:ENSG00000260823	lincRNA
ENSG00000260827	ENSG00000260827	AC138869.3	AC138869.3:ENSG00000260827	lincRNA
ENSG00000260830	ENSG00000260830	AL135744.1	AL135744.1:ENSG00000260830	antisense
ENSG00000260832	ENSG00000260832	AC125793.1	AC125793.1:ENSG00000260832	antisense
ENSG00000260834	ENSG00000260834	AC009055.2	AC009055.2:ENSG00000260834	lincRNA
ENSG00000260836	ENSG00000260836	AC245033.1	AC245033.1:ENSG00000260836	protein_coding
ENSG00000260838	ENSG00000260838	AC022893.2	AC022893.2:ENSG00000260838	lincRNA
ENSG00000260840	ENSG00000260840	LINC01964	LINC01964:ENSG00000260840	lincRNA
ENSG00000260845	ENSG00000260845	AC138907.2	AC138907.2:ENSG00000260845	lincRNA
ENSG00000260847	ENSG00000260847	AC133485.5	AC133485.5:ENSG00000260847	lincRNA
ENSG00000260848	ENSG00000260848	AC092114.1	AC092114.1:ENSG00000260848	lincRNA
ENSG00000260850	ENSG00000260850	AC007344.1	AC007344.1:ENSG00000260850	lincRNA
ENSG00000260851	ENSG00000260851	AC010542.3	AC010542.3:ENSG00000260851	protein_coding
ENSG00000260852	ENSG00000260852	FBXL19-AS1	FBXL19-AS1:ENSG00000260852	antisense
ENSG00000260853	ENSG00000260853	AC109460.2	AC109460.2:ENSG00000260853	antisense
ENSG00000260854	ENSG00000260854	LINC02184	LINC02184:ENSG00000260854	lincRNA
ENSG00000260855	ENSG00000260855	AL591848.4	AL591848.4:ENSG00000260855	antisense
ENSG00000260857	ENSG00000260857	AC018558.1	AC018558.1:ENSG00000260857	lincRNA
ENSG00000260858	ENSG00000260858	AC010551.3	AC010551.3:ENSG00000260858	lincRNA
ENSG00000260861	ENSG00000260861	AL049634.2	AL049634.2:ENSG00000260861	protein_coding
ENSG00000260867	ENSG00000260867	AC009107.1	AC009107.1:ENSG00000260867	antisense
ENSG00000260868	ENSG00000260868	LINC01960	LINC01960:ENSG00000260868	lincRNA
ENSG00000260869	ENSG00000260869	AC002310.4	AC002310.4:ENSG00000260869	protein_coding
ENSG00000260874	ENSG00000260874	AC106820.5	AC106820.5:ENSG00000260874	lincRNA
ENSG00000260876	ENSG00000260876	LINC01229	LINC01229:ENSG00000260876	lincRNA
ENSG00000260877	ENSG00000260877	AP005233.2	AP005233.2:ENSG00000260877	lincRNA
ENSG00000260879	ENSG00000260879	AL359258.2	AL359258.2:ENSG00000260879	antisense
ENSG00000260880	ENSG00000260880	HCCAT5	HCCAT5:ENSG00000260880	lincRNA
ENSG00000260884	ENSG00000260884	AC009120.3	AC009120.3:ENSG00000260884	lincRNA
ENSG00000260886	ENSG00000260886	TAT-AS1	TAT-AS1:ENSG00000260886	antisense
ENSG00000260887	ENSG00000260887	CASC22	CASC22:ENSG00000260887	lincRNA
ENSG00000260891	ENSG00000260891	AC020978.3	AC020978.3:ENSG00000260891	antisense
ENSG00000260892	ENSG00000260892	AC105020.4	AC105020.4:ENSG00000260892	antisense
ENSG00000260894	ENSG00000260894	AC027682.3	AC027682.3:ENSG00000260894	antisense
ENSG00000260895	ENSG00000260895	AP003071.1	AP003071.1:ENSG00000260895	lincRNA
ENSG00000260896	ENSG00000260896	LINC02170	LINC02170:ENSG00000260896	lincRNA
ENSG00000260898	ENSG00000260898	ADPGK-AS1	ADPGK-AS1:ENSG00000260898	antisense
ENSG00000260902	ENSG00000260902	LINC02011	LINC02011:ENSG00000260902	lincRNA
ENSG00000260903	ENSG00000260903	XKR7	XKR7:ENSG00000260903	protein_coding
ENSG00000260905	ENSG00000260905	AC009021.1	AC009021.1:ENSG00000260905	lincRNA
ENSG00000260907	ENSG00000260907	AC015818.2	AC015818.2:ENSG00000260907	lincRNA
ENSG00000260910	ENSG00000260910	LINC00565	LINC00565:ENSG00000260910	lincRNA
ENSG00000260911	ENSG00000260911	AC135050.3	AC135050.3:ENSG00000260911	lincRNA
ENSG00000260913	ENSG00000260913	LINC01254	LINC01254:ENSG00000260913	lincRNA
ENSG00000260914	ENSG00000260914	AC026464.4	AC026464.4:ENSG00000260914	protein_coding
ENSG00000260916	ENSG00000260916	CCPG1	CCPG1:ENSG00000260916	protein_coding
ENSG00000260919	ENSG00000260919	AC100835.1	AC100835.1:ENSG00000260919	antisense
ENSG00000260921	ENSG00000260921	AC142086.4	AC142086.4:ENSG00000260921	lincRNA
ENSG00000260922	ENSG00000260922	AC009139.1	AC009139.1:ENSG00000260922	antisense
ENSG00000260923	ENSG00000260923	LINC02193	LINC02193:ENSG00000260923	lincRNA
ENSG00000260924	ENSG00000260924	LINC01311	LINC01311:ENSG00000260924	antisense
ENSG00000260926	ENSG00000260926	AC016134.1	AC016134.1:ENSG00000260926	lincRNA
ENSG00000260927	ENSG00000260927	AC009107.2	AC009107.2:ENSG00000260927	antisense
ENSG00000260930	ENSG00000260930	LINC01416	LINC01416:ENSG00000260930	lincRNA
ENSG00000260932	ENSG00000260932	AC009119.3	AC009119.3:ENSG00000260932	antisense
ENSG00000260934	ENSG00000260934	AC130456.5	AC130456.5:ENSG00000260934	antisense
ENSG00000260937	ENSG00000260937	AC025272.1	AC025272.1:ENSG00000260937	lincRNA
ENSG00000260942	ENSG00000260942	CAPN10-DT	CAPN10-DT:ENSG00000260942	antisense
ENSG00000260943	ENSG00000260943	LINC02555	LINC02555:ENSG00000260943	lincRNA
ENSG00000260944	ENSG00000260944	FOXC2-AS1	FOXC2-AS1:ENSG00000260944	antisense
ENSG00000260945	ENSG00000260945	AC109495.1	AC109495.1:ENSG00000260945	lincRNA
ENSG00000260947	ENSG00000260947	AL356489.2	AL356489.2:ENSG00000260947	lincRNA
ENSG00000260951	ENSG00000260951	AC003985.2	AC003985.2:ENSG00000260951	lincRNA
ENSG00000260953	ENSG00000260953	AC009093.4	AC009093.4:ENSG00000260953	lincRNA
ENSG00000260955	ENSG00000260955	AC100821.2	AC100821.2:ENSG00000260955	lincRNA
ENSG00000260957	ENSG00000260957	AC126323.5	AC126323.5:ENSG00000260957	lincRNA
ENSG00000260958	ENSG00000260958	AC023824.3	AC023824.3:ENSG00000260958	lincRNA
ENSG00000260959	ENSG00000260959	AC087463.2	AC087463.2:ENSG00000260959	lincRNA
ENSG00000260962	ENSG00000260962	LINC00557	LINC00557:ENSG00000260962	lincRNA
ENSG00000260963	ENSG00000260963	AC026462.3	AC026462.3:ENSG00000260963	lincRNA
ENSG00000260969	ENSG00000260969	WWOX-AS1	WWOX-AS1:ENSG00000260969	antisense
ENSG00000260970	ENSG00000260970	AC006288.1	AC006288.1:ENSG00000260970	lincRNA
ENSG00000260971	ENSG00000260971	AC119674.1	AC119674.1:ENSG00000260971	lincRNA
ENSG00000260972	ENSG00000260972	Z98259.1	Z98259.1:ENSG00000260972	lincRNA
ENSG00000260973	ENSG00000260973	AC009021.2	AC009021.2:ENSG00000260973	lincRNA
ENSG00000260974	ENSG00000260974	AC138907.3	AC138907.3:ENSG00000260974	antisense
ENSG00000260975	ENSG00000260975	AC007333.2	AC007333.2:ENSG00000260975	lincRNA
ENSG00000260976	ENSG00000260976	LINC01633	LINC01633:ENSG00000260976	lincRNA
ENSG00000260977	ENSG00000260977	AC016722.3	AC016722.3:ENSG00000260977	lincRNA
ENSG00000260978	ENSG00000260978	AC126407.1	AC126407.1:ENSG00000260978	antisense
ENSG00000260979	ENSG00000260979	AC022167.3	AC022167.3:ENSG00000260979	lincRNA
ENSG00000260981	ENSG00000260981	AC091932.1	AC091932.1:ENSG00000260981	lincRNA
ENSG00000260983	ENSG00000260983	AC010528.1	AC010528.1:ENSG00000260983	lincRNA
ENSG00000260986	ENSG00000260986	AC126335.1	AC126335.1:ENSG00000260986	lincRNA
ENSG00000260988	ENSG00000260988	AC090260.1	AC090260.1:ENSG00000260988	lincRNA
ENSG00000260989	ENSG00000260989	AL133297.2	AL133297.2:ENSG00000260989	antisense
ENSG00000260990	ENSG00000260990	Z94057.1	Z94057.1:ENSG00000260990	antisense
ENSG00000260992	ENSG00000260992	DOCK9-DT	DOCK9-DT:ENSG00000260992	antisense
ENSG00000260995	ENSG00000260995	AL512634.1	AL512634.1:ENSG00000260995	lincRNA
ENSG00000260999	ENSG00000260999	AC009137.1	AC009137.1:ENSG00000260999	lincRNA
ENSG00000261000	ENSG00000261000	AC244034.2	AC244034.2:ENSG00000261000	lincRNA
ENSG00000261002	ENSG00000261002	AC036103.1	AC036103.1:ENSG00000261002	antisense
ENSG00000261008	ENSG00000261008	LINC01572	LINC01572:ENSG00000261008	lincRNA
ENSG00000261009	ENSG00000261009	AC141257.1	AC141257.1:ENSG00000261009	lincRNA
ENSG00000261012	ENSG00000261012	AC115619.1	AC115619.1:ENSG00000261012	lincRNA
ENSG00000261013	ENSG00000261013	AC079411.1	AC079411.1:ENSG00000261013	lincRNA
ENSG00000261014	ENSG00000261014	LINC02165	LINC02165:ENSG00000261014	lincRNA
ENSG00000261018	ENSG00000261018	AC002101.1	AC002101.1:ENSG00000261018	antisense
ENSG00000261019	ENSG00000261019	AC010132.4	AC010132.4:ENSG00000261019	lincRNA
ENSG00000261020	ENSG00000261020	AC132825.3	AC132825.3:ENSG00000261020	lincRNA
ENSG00000261025	ENSG00000261025	AL445471.2	AL445471.2:ENSG00000261025	lincRNA
ENSG00000261028	ENSG00000261028	AC012322.1	AC012322.1:ENSG00000261028	lincRNA
ENSG00000261029	ENSG00000261029	AC138304.1	AC138304.1:ENSG00000261029	lincRNA
ENSG00000261030	ENSG00000261030	AC079171.1	AC079171.1:ENSG00000261030	lincRNA
ENSG00000261033	ENSG00000261033	AC005730.2	AC005730.2:ENSG00000261033	antisense
ENSG00000261035	ENSG00000261035	AL139348.1	AL139348.1:ENSG00000261035	lincRNA
ENSG00000261036	ENSG00000261036	AC113418.1	AC113418.1:ENSG00000261036	lincRNA
ENSG00000261037	ENSG00000261037	AC010266.2	AC010266.2:ENSG00000261037	lincRNA
ENSG00000261038	ENSG00000261038	AL133457.1	AL133457.1:ENSG00000261038	lincRNA
ENSG00000261039	ENSG00000261039	LINC02544	LINC02544:ENSG00000261039	lincRNA
ENSG00000261043	ENSG00000261043	AC019294.3	AC019294.3:ENSG00000261043	lincRNA
ENSG00000261044	ENSG00000261044	AP006547.1	AP006547.1:ENSG00000261044	antisense
ENSG00000261045	ENSG00000261045	LINC02129	LINC02129:ENSG00000261045	lincRNA
ENSG00000261049	ENSG00000261049	AC007347.1	AC007347.1:ENSG00000261049	antisense
ENSG00000261052	ENSG00000261052	SULT1A3	SULT1A3:ENSG00000261052	protein_coding
ENSG00000261054	ENSG00000261054	AC036108.2	AC036108.2:ENSG00000261054	antisense
ENSG00000261055	ENSG00000261055	AL450468.2	AL450468.2:ENSG00000261055	lincRNA
ENSG00000261057	ENSG00000261057	LINC00555	LINC00555:ENSG00000261057	antisense
ENSG00000261058	ENSG00000261058	AC099508.2	AC099508.2:ENSG00000261058	lincRNA
ENSG00000261063	ENSG00000261063	AC009139.2	AC009139.2:ENSG00000261063	antisense
ENSG00000261064	ENSG00000261064	LINC02256	LINC02256:ENSG00000261064	lincRNA
ENSG00000261065	ENSG00000261065	AL592146.1	AL592146.1:ENSG00000261065	antisense
ENSG00000261066	ENSG00000261066	AC074052.2	AC074052.2:ENSG00000261066	lincRNA
ENSG00000261068	ENSG00000261068	AL512274.1	AL512274.1:ENSG00000261068	lincRNA
ENSG00000261069	ENSG00000261069	AC124312.3	AC124312.3:ENSG00000261069	lincRNA
ENSG00000261070	ENSG00000261070	AP003071.2	AP003071.2:ENSG00000261070	lincRNA
ENSG00000261071	ENSG00000261071	AL441883.1	AL441883.1:ENSG00000261071	antisense
ENSG00000261075	ENSG00000261075	LINC01195	LINC01195:ENSG00000261075	lincRNA
ENSG00000261076	ENSG00000261076	AC016396.2	AC016396.2:ENSG00000261076	lincRNA
ENSG00000261078	ENSG00000261078	AC009118.1	AC009118.1:ENSG00000261078	antisense
ENSG00000261079	ENSG00000261079	AC009053.2	AC009053.2:ENSG00000261079	lincRNA
ENSG00000261080	ENSG00000261080	RUNX2-AS1	RUNX2-AS1:ENSG00000261080	lincRNA
ENSG00000261082	ENSG00000261082	LINC01228	LINC01228:ENSG00000261082	lincRNA
ENSG00000261083	ENSG00000261083	LINC02516	LINC02516:ENSG00000261083	lincRNA
ENSG00000261087	ENSG00000261087	AP003469.4	AP003469.4:ENSG00000261087	lincRNA
ENSG00000261090	ENSG00000261090	AC127459.2	AC127459.2:ENSG00000261090	lincRNA
ENSG00000261092	ENSG00000261092	LINC02178	LINC02178:ENSG00000261092	lincRNA
ENSG00000261093	ENSG00000261093	AC141586.3	AC141586.3:ENSG00000261093	antisense
ENSG00000261095	ENSG00000261095	AC136285.1	AC136285.1:ENSG00000261095	lincRNA
ENSG00000261097	ENSG00000261097	LINC00563	LINC00563:ENSG00000261097	lincRNA
ENSG00000261098	ENSG00000261098	AP000766.1	AP000766.1:ENSG00000261098	lincRNA
ENSG00000261103	ENSG00000261103	AC009063.3	AC009063.3:ENSG00000261103	antisense
ENSG00000261104	ENSG00000261104	AC093904.4	AC093904.4:ENSG00000261104	lincRNA
ENSG00000261105	ENSG00000261105	LMO7-AS1	LMO7-AS1:ENSG00000261105	antisense
ENSG00000261113	ENSG00000261113	AC009034.1	AC009034.1:ENSG00000261113	antisense
ENSG00000261115	ENSG00000261115	TMEM178B	TMEM178B:ENSG00000261115	protein_coding
ENSG00000261117	ENSG00000261117	AC009486.1	AC009486.1:ENSG00000261117	lincRNA
ENSG00000261118	ENSG00000261118	AC092123.1	AC092123.1:ENSG00000261118	antisense
ENSG00000261120	ENSG00000261120	AL133299.1	AL133299.1:ENSG00000261120	antisense
ENSG00000261121	ENSG00000261121	LINC02473	LINC02473:ENSG00000261121	lincRNA
ENSG00000261122	ENSG00000261122	LINC02167	LINC02167:ENSG00000261122	lincRNA
ENSG00000261124	ENSG00000261124	AC135050.4	AC135050.4:ENSG00000261124	antisense
ENSG00000261126	ENSG00000261126	RBFADN	RBFADN:ENSG00000261126	lincRNA
ENSG00000261129	ENSG00000261129	AC106871.1	AC106871.1:ENSG00000261129	lincRNA
ENSG00000261130	ENSG00000261130	AC140504.1	AC140504.1:ENSG00000261130	protein_coding
ENSG00000261135	ENSG00000261135	AL137802.2	AL137802.2:ENSG00000261135	lincRNA
ENSG00000261136	ENSG00000261136	AC023908.3	AC023908.3:ENSG00000261136	antisense
ENSG00000261140	ENSG00000261140	AC093525.4	AC093525.4:ENSG00000261140	antisense
ENSG00000261141	ENSG00000261141	AC092718.5	AC092718.5:ENSG00000261141	antisense
ENSG00000261146	ENSG00000261146	AC007159.1	AC007159.1:ENSG00000261146	lincRNA
ENSG00000261147	ENSG00000261147	AC091167.2	AC091167.2:ENSG00000261147	protein_coding
ENSG00000261150	ENSG00000261150	EPPK1	EPPK1:ENSG00000261150	protein_coding
ENSG00000261154	ENSG00000261154	LINC02131	LINC02131:ENSG00000261154	lincRNA
ENSG00000261156	ENSG00000261156	LINC01989	LINC01989:ENSG00000261156	lincRNA
ENSG00000261158	ENSG00000261158	AC109597.2	AC109597.2:ENSG00000261158	antisense
ENSG00000261159	ENSG00000261159	AC112484.3	AC112484.3:ENSG00000261159	lincRNA
ENSG00000261161	ENSG00000261161	AC009154.1	AC009154.1:ENSG00000261161	lincRNA
ENSG00000261166	ENSG00000261166	AC073429.2	AC073429.2:ENSG00000261166	lincRNA
ENSG00000261170	ENSG00000261170	AC009053.3	AC009053.3:ENSG00000261170	antisense
ENSG00000261172	ENSG00000261172	AC133919.2	AC133919.2:ENSG00000261172	lincRNA
ENSG00000261173	ENSG00000261173	AC018845.3	AC018845.3:ENSG00000261173	antisense
ENSG00000261175	ENSG00000261175	LINC02188	LINC02188:ENSG00000261175	lincRNA
ENSG00000261176	ENSG00000261176	AC009117.2	AC009117.2:ENSG00000261176	lincRNA
ENSG00000261177	ENSG00000261177	AC135012.1	AC135012.1:ENSG00000261177	lincRNA
ENSG00000261182	ENSG00000261182	AL596211.1	AL596211.1:ENSG00000261182	lincRNA
ENSG00000261183	ENSG00000261183	SPINT1-AS1	SPINT1-AS1:ENSG00000261183	antisense
ENSG00000261186	ENSG00000261186	LINC01238	LINC01238:ENSG00000261186	antisense
ENSG00000261187	ENSG00000261187	AC079322.1	AC079322.1:ENSG00000261187	lincRNA
ENSG00000261188	ENSG00000261188	Z95115.1	Z95115.1:ENSG00000261188	antisense
ENSG00000261189	ENSG00000261189	AL031058.1	AL031058.1:ENSG00000261189	antisense
ENSG00000261191	ENSG00000261191	AC013640.1	AC013640.1:ENSG00000261191	antisense
ENSG00000261193	ENSG00000261193	AC134312.4	AC134312.4:ENSG00000261193	lincRNA
ENSG00000261194	ENSG00000261194	LINC01898	LINC01898:ENSG00000261194	lincRNA
ENSG00000261195	ENSG00000261195	AC027130.1	AC027130.1:ENSG00000261195	antisense
ENSG00000261198	ENSG00000261198	AC005774.1	AC005774.1:ENSG00000261198	antisense
ENSG00000261200	ENSG00000261200	AC136944.2	AC136944.2:ENSG00000261200	lincRNA
ENSG00000261202	ENSG00000261202	Z83847.1	Z83847.1:ENSG00000261202	antisense
ENSG00000261204	ENSG00000261204	AC004449.1	AC004449.1:ENSG00000261204	lincRNA
ENSG00000261206	ENSG00000261206	LINC00561	LINC00561:ENSG00000261206	lincRNA
ENSG00000261207	ENSG00000261207	AL031717.1	AL031717.1:ENSG00000261207	antisense
ENSG00000261210	ENSG00000261210	CLEC19A	CLEC19A:ENSG00000261210	protein_coding
ENSG00000261211	ENSG00000261211	AL031123.2	AL031123.2:ENSG00000261211	lincRNA
ENSG00000261212	ENSG00000261212	AC234778.2	AC234778.2:ENSG00000261212	lincRNA
ENSG00000261213	ENSG00000261213	AC099786.3	AC099786.3:ENSG00000261213	lincRNA
ENSG00000261216	ENSG00000261216	AC007216.2	AC007216.2:ENSG00000261216	antisense
ENSG00000261218	ENSG00000261218	AC099524.1	AC099524.1:ENSG00000261218	lincRNA
ENSG00000261219	ENSG00000261219	AC090651.1	AC090651.1:ENSG00000261219	lincRNA
ENSG00000261220	ENSG00000261220	AC103706.1	AC103706.1:ENSG00000261220	lincRNA
ENSG00000261221	ENSG00000261221	ZNF865	ZNF865:ENSG00000261221	protein_coding
ENSG00000261222	ENSG00000261222	AC064805.1	AC064805.1:ENSG00000261222	lincRNA
ENSG00000261227	ENSG00000261227	AC140912.1	AC140912.1:ENSG00000261227	lincRNA
ENSG00000261229	ENSG00000261229	AC021483.2	AC021483.2:ENSG00000261229	lincRNA
ENSG00000261231	ENSG00000261231	LINC02133	LINC02133:ENSG00000261231	lincRNA
ENSG00000261235	ENSG00000261235	AC092142.1	AC092142.1:ENSG00000261235	antisense
ENSG00000261236	ENSG00000261236	BOP1	BOP1:ENSG00000261236	protein_coding
ENSG00000261238	ENSG00000261238	AC009166.1	AC009166.1:ENSG00000261238	antisense
ENSG00000261240	ENSG00000261240	AC009065.6	AC009065.6:ENSG00000261240	antisense
ENSG00000261241	ENSG00000261241	LINC02128	LINC02128:ENSG00000261241	lincRNA
ENSG00000261242	ENSG00000261242	AL136038.3	AL136038.3:ENSG00000261242	antisense
ENSG00000261243	ENSG00000261243	AC022165.1	AC022165.1:ENSG00000261243	antisense
ENSG00000261244	ENSG00000261244	AC104758.4	AC104758.4:ENSG00000261244	lincRNA
ENSG00000261247	ENSG00000261247	GOLGA8T	GOLGA8T:ENSG00000261247	protein_coding
ENSG00000261248	ENSG00000261248	AC009120.4	AC009120.4:ENSG00000261248	lincRNA
ENSG00000261249	ENSG00000261249	LINC01751	LINC01751:ENSG00000261249	lincRNA
ENSG00000261250	ENSG00000261250	AL160286.3	AL160286.3:ENSG00000261250	antisense
ENSG00000261251	ENSG00000261251	Z97055.2	Z97055.2:ENSG00000261251	antisense
ENSG00000261257	ENSG00000261257	AP000821.1	AP000821.1:ENSG00000261257	lincRNA
ENSG00000261260	ENSG00000261260	AC106736.1	AC106736.1:ENSG00000261260	lincRNA
ENSG00000261261	ENSG00000261261	AC026462.4	AC026462.4:ENSG00000261261	lincRNA
ENSG00000261265	ENSG00000261265	AC025271.2	AC025271.2:ENSG00000261265	lincRNA
ENSG00000261266	ENSG00000261266	AC008870.3	AC008870.3:ENSG00000261266	antisense
ENSG00000261267	ENSG00000261267	AC026470.2	AC026470.2:ENSG00000261267	antisense
ENSG00000261268	ENSG00000261268	AC112236.1	AC112236.1:ENSG00000261268	lincRNA
ENSG00000261272	ENSG00000261272	MUC22	MUC22:ENSG00000261272	protein_coding
ENSG00000261273	ENSG00000261273	AC138512.1	AC138512.1:ENSG00000261273	lincRNA
ENSG00000261275	ENSG00000261275	AC092447.8	AC092447.8:ENSG00000261275	lincRNA
ENSG00000261276	ENSG00000261276	AP003071.3	AP003071.3:ENSG00000261276	antisense
ENSG00000261285	ENSG00000261285	AC009117.3	AC009117.3:ENSG00000261285	lincRNA
ENSG00000261286	ENSG00000261286	ATP2C2-AS1	ATP2C2-AS1:ENSG00000261286	antisense
ENSG00000261292	ENSG00000261292	AC110491.1	AC110491.1:ENSG00000261292	lincRNA
ENSG00000261293	ENSG00000261293	AC007601.2	AC007601.2:ENSG00000261293	antisense
ENSG00000261294	ENSG00000261294	AC120498.6	AC120498.6:ENSG00000261294	antisense
ENSG00000261296	ENSG00000261296	AC126323.6	AC126323.6:ENSG00000261296	lincRNA
ENSG00000261298	ENSG00000261298	AC122134.1	AC122134.1:ENSG00000261298	lincRNA
ENSG00000261302	ENSG00000261302	AC106779.1	AC106779.1:ENSG00000261302	antisense
ENSG00000261304	ENSG00000261304	LINC02252	LINC02252:ENSG00000261304	lincRNA
ENSG00000261307	ENSG00000261307	AC102797.1	AC102797.1:ENSG00000261307	lincRNA
ENSG00000261308	ENSG00000261308	FIGNL2	FIGNL2:ENSG00000261308	processed_pseudogene
ENSG00000261310	ENSG00000261310	AC009081.1	AC009081.1:ENSG00000261310	lincRNA
ENSG00000261312	ENSG00000261312	AC002550.1	AC002550.1:ENSG00000261312	antisense
ENSG00000261313	ENSG00000261313	AC105430.1	AC105430.1:ENSG00000261313	lincRNA
ENSG00000261316	ENSG00000261316	LINC01834	LINC01834:ENSG00000261316	lincRNA
ENSG00000261318	ENSG00000261318	AC055855.2	AC055855.2:ENSG00000261318	antisense
ENSG00000261319	ENSG00000261319	LINC02152	LINC02152:ENSG00000261319	lincRNA
ENSG00000261320	ENSG00000261320	AC009061.1	AC009061.1:ENSG00000261320	lincRNA
ENSG00000261325	ENSG00000261325	LINC02192	LINC02192:ENSG00000261325	lincRNA
ENSG00000261326	ENSG00000261326	LINC01355	LINC01355:ENSG00000261326	lincRNA
ENSG00000261327	ENSG00000261327	AC134312.5	AC134312.5:ENSG00000261327	lincRNA
ENSG00000261329	ENSG00000261329	AC016597.1	AC016597.1:ENSG00000261329	antisense
